pct_poblacion_acumulada,pct_tiempo_acumulado
0.0,0.0
0.00012647985535487008,0.0
0.00025295971070974017,0.0
0.0032456712207939325,1.1376809708761756e-05
0.003627060400531887,1.3926693508424053e-05
0.006619771910616079,3.8258385386238274e-05
0.009612483420700273,7.529971444783283e-05
0.012605194930784464,0.00011786377212042964
0.014965513013144222,0.0001549302249120516
0.017958224523228414,0.00020543532644958802
0.018656787738435345,0.0002180540225593888
0.022335564155102832,0.0002879994378819058
0.022656512267073794,0.000294517135990417
0.022977460379044756,0.00030202965372713817
0.02339819056096129,0.00031211865098030987
0.023621275259730918,0.0003175394497100594
0.025981593342090673,0.0003816308149444205
0.026203209129197966,0.0003876728303261335
0.026524157241168928,0.00039671943504677884
0.02951686875125312,0.00048141173310219224
0.032509580261337316,0.0005663289066947065
0.03486989834369707,0.0006351933979645839
0.03740599416303895,0.0007119209873097338
0.03765956265241328,0.0007197470461093644
0.04019565847175516,0.0007997312643408944
0.04031476128253669,0.0008035008965292443
0.040896528212303655,0.0008229052228377728
0.0417224541680262,0.0008504674924714962
0.044715165678110395,0.0009527816334908753
0.04541372889331733,0.0009772668218826195
0.04611229210852427,0.0010024992804686598
0.04681085532373121,0.001028123263457453
0.046937335179086076,0.001032808479301011
0.047063815034440945,0.001037493695144569
0.050056526544525144,0.0011495404893908318
0.05017562935530668,0.0011540149723396546
0.05316834086539088,0.0012755281882810374
0.05616105237547508,0.0014048419178203046
0.05648200048744604,0.0014190090348321063
0.05947471199753024,0.0015518452843906068
0.060300637953252786,0.0015892607488280305
0.06060839397313855,0.0016032751062928393
0.06428717038980604,0.001775691894358875
0.0666474884721658,0.0018877370046911735
0.06998062471422661,0.0020480391620787794
0.07009972752500816,0.0020537677530354155
0.07309243903509235,0.0022034593542113725
0.07341338714706332,0.002219583786214856
0.07381225892810159,0.002239746048096426
0.07421113070913986,0.00226025427111787
0.07433023351992141,0.002266427306361788
0.0745518493070287,0.0022779228096096575
0.07458486946179596,0.002279683140050766
0.07480648524890327,0.0022915423385897115
0.07716680333126302,0.0024180162786876635
0.08015951484134722,0.002583245950185948
0.08119547074555417,0.00264337606679372
0.08373156656489605,0.0027916426973540022
0.08395318235200334,0.0028046208999971314
0.08694589386208755,0.00298010747576794
0.08948198968142942,0.003129128624766599
0.09184230776378917,0.003271203940505108
0.09209587625316351,0.003286571118877286
0.09251660643508004,0.0033121173089398887
0.09550931794516423,0.0035001481977773885
0.09850202945524843,0.0036885078726483487
0.09953798535945538,0.0037541600102089113
0.10023654857466231,0.0037985735183917535
0.10259686665702207,0.00395010873829932
0.10558957816710626,0.0041458280896916
0.1062881413823132,0.004192413728715618
0.10668701316335147,0.004219056294698173
0.107107743345268,0.004247859379212435
0.10733082804403762,0.004263167805758521
0.10986692386337951,0.0044380828595474795
0.113545700280047,0.004694591649022154
0.11653841179013119,0.004903674757785824
0.11685935990210217,0.004926160746419633
0.11921967798446191,0.005092645584048249
0.11995069940489958,0.005144454489342284
0.12017231519200687,0.005160566814999588
0.12075408212177383,0.005203277220616387
0.12097569790888113,0.005219558062032666
0.12333601599124087,0.005397382983724908
0.1266691522333017,0.0056489887779952635
0.12736771544850864,0.00570188676907754
0.12758933123561592,0.0057189679245387695
0.12841525719133848,0.005783063360756038
0.12924118314706104,0.005848402253089255
0.13323479410548664,0.006168514723659056
0.13393335732069356,0.006224542379508065
0.13451512425046053,0.006271506696512216
0.13536896499905693,0.006340715733474057
0.13559058078616423,0.006358781491144613
0.13581219657327154,0.006377092998437091
0.13666603732186797,0.006448586857498619
0.13965874883195217,0.006702154756117868
0.14219484465129403,0.0069189848804234524
0.14518755616137824,0.0071754188860687134
0.14918116711980384,0.007520580329324411
0.14976293404957078,0.007570873493324723
0.15275564555965498,0.007832890538410606
0.1530092140490293,0.007855135823905702
0.15600192555911352,0.008119388387846023
0.15673294697955117,0.008184479087470622
0.15909326506191093,0.008394949673181301
0.1614535831442707,0.008605482532536233
0.16444629465435487,0.008872572081226724
0.16476724276632584,0.008901319605877263
0.16511736355190387,0.008932993290556978
0.16615331945611084,0.009026730552695589
0.16914603096619502,0.009299076727239265
0.17150634904855477,0.009515386501378597
0.17172796483566208,0.009535956488350119
0.17426406065500397,0.009774827068251824
0.17468479083692048,0.009814568298705821
0.175105521018837,0.009854309529159819
0.17580408423404395,0.009921056177468274
0.17879679574412813,0.010207775079656282
0.17949535895933505,0.010274801837325261
0.18185567704169484,0.010503056786634213
0.1842159951240546,0.010731329449641523
0.18657631320641435,0.010959696448765452
0.18679792899352166,0.010981174454440837
0.1876238549492442,0.011062467312860438
0.19015995076858608,0.011312487710226117
0.19048089888055703,0.011344154577873512
0.19087977066159528,0.01138363354266738
0.19127864244263357,0.01142356213983679
0.19140562364512398,0.011436291524888472
0.19225946439372038,0.011522489882584084
0.19311330514231678,0.011608688240279694
0.1938118683575237,0.01167958052232507
0.19439363528729067,0.011738709435991477
0.1947750244670286,0.011778079169488125
0.1971353425493884,0.012023841231356643
0.1973569583364957,0.012047343864621777
0.20034966984657987,0.012367114230616833
0.20073105902631783,0.012408235774441476
0.20472466998474345,0.012841392702472268
0.20493543611589435,0.012864620377110635
0.20603877000881457,0.012988982560025727
0.20625647590049315,0.013013765290401574
0.21025008685891877,0.013469680871963884
0.21047317155768838,0.01349520302154505
0.21105493848745532,0.013562121309743684
0.21404764999753953,0.013906964648482326
0.21804126095596513,0.014371118010380875
0.22137439719802596,0.01475923959440877
0.22470753344008676,0.015148593731635044
0.2250284815520577,0.015186253268227876
0.22561024848182468,0.015254547630099275
0.22564326863659195,0.015258429551229724
0.2262250355663589,0.015327220849144766
0.22625805572112617,0.015331153917075823
0.2283733034584168,0.015587974943429872
0.22906945403694684,0.015673398036833958
0.23206216554703105,0.01604461880944404
0.23539530178909185,0.016458883349710143
0.23938891274751747,0.01695623580447616
0.24338252370594307,0.01745485123709651
0.2442363644545395,0.01756167160401373
0.24659668253689926,0.017857256682374135
0.24745052328549566,0.01796435396201599
0.24830436403409206,0.018071451241657842
0.24865448481967012,0.018116104474264084
0.25198762106173095,0.018542877147138266
0.2543479391440907,0.01884513230292702
0.2568840349634326,0.019170657645877
0.2573047651453491,0.019224827056737247
0.25737482339407,0.019234174450288792
0.2579565903238369,0.019311928384310294
0.2581747765972254,0.019341193735634733
0.2585248973828034,0.019388926169028684
0.2615176088928876,0.019797905692574478
0.2622161721080945,0.019893969486738827
0.26291473532330145,0.019990456635475266
0.26502998306059206,0.020283246011300125
0.26528355154996636,0.020318397103660537
0.2658653184797333,0.02039907677046587
0.2698589294381589,0.020954625926817294
0.2704406963679259,0.02103652595379744
0.27066229180183604,0.021067927961377485
0.27098323991380696,0.0211144722039921
0.2712048557009143,0.021146684044398026
0.2715258038128852,0.021193432097811056
0.2755194147713108,0.021779756687115376
0.27621797798651776,0.02188232378462165
0.27647255935196213,0.021919718487911053
0.2766833254831131,0.021950748566589573
0.2774143469035507,0.022061463058551008
0.2814079578619763,0.022666886507757136
0.284316312703034,0.02310819869871764
0.284536672316255,0.023141698800801788
0.28853028327468067,0.023752698814596462
0.29152299478476484,0.02421060702042805
0.2915560149395321,0.02421576684521729
0.2917763745527531,0.024250528387898016
0.2920841305726389,0.02429928904797858
0.29230231684602737,0.024334031598171237
0.2923353370007946,0.024339359870214686
0.2930314875793247,0.024451936976544023
0.2941348214722449,0.024630669056104317
0.2944557695842158,0.024682820112098457
0.2968160876665756,0.025068875329737655
0.29935218348591747,0.02548376910481634
0.2995725430991385,0.025519882433969843
0.30193286118149826,0.025907486943832315
0.30233173296253657,0.025973568521704897
0.3024017912112574,0.025985310750476765
0.3026221508244784,0.026022705105403943
0.3033183014030085,0.02614130250182161
0.30343740421379,0.026161745207780383
0.3036590200008973,0.026199978909188498
0.3069921562429581,0.02677994833545782
0.3072152409417277,0.02681880426752919
0.30779700787149467,0.026920764330283235
0.3085280292919323,0.02704918537533184
0.3085610494466996,0.027055003672056707
0.30859406960146685,0.027060821968781575
0.3091758365312338,0.02716351335871208
0.30930281773372426,0.02718594174074825
0.31329642869214985,0.02789504375681491
0.31351951339091944,0.027934998013198608
0.3141012803206864,0.02803928991936606
0.3146830472504534,0.028143851472340976
0.3149034068636744,0.028183597132925963
0.31823654310573524,0.028785252343456195
0.31844730923688613,0.02882355193250361
0.3221260856535536,0.02949814606970341
0.32250747483329156,0.029568307499680854
0.3248677929156514,0.030002879235729446
0.3250102958254582,0.03002922852203552
0.3257088590406651,0.030159064797900523
0.3268121929335853,0.030364537450427203
0.3268822511823061,0.030377795558445334
0.32700923238479657,0.03040188843600186
0.32707929063351737,0.030415261548479712
0.3274002387454883,0.03047691927034256
0.32951548648277895,0.030884990960592648
0.33075096625584105,0.031124220578085327
0.331071914367812,0.03118692916893911
0.3350655253262376,0.03197197503481551
0.3390591362846632,0.03275709004641191
0.33928075207177055,0.03280087945105383
0.3400192614697826,0.03294739703542872
0.3404006506495206,0.03302392507506195
0.34122657660524314,0.03319295914243791
0.34143734273639403,0.033236273068276014
0.34155644554717557,0.03326078483592329
0.34367169328446623,0.03369659106208761
0.3439262746499106,0.033749170110587444
0.3442472227618816,0.03381627648769586
0.3445681708738525,0.03388338286480427
0.3479013071159133,0.034582226324487
0.3491367868889754,0.034844695070888526
0.3497185538187424,0.034968672186979834
0.35003950193071337,0.035037226841660385
0.3501095601794342,0.035052202638561895
0.350179618428155,0.03506720063467671
0.35229486616544564,0.035521466581352544
0.35327333311473336,0.035732439778527
0.35340031431722374,0.035760000636361075
0.3539820812469907,0.035886818434123426
0.35420244086021174,0.03593486034273709
0.35493346228064937,0.036094371828776894
0.3556719716786615,0.03625555001934338
0.35588967757034007,0.03630325891483444
0.3561823880927328,0.03636758773448196
0.3565033362047037,0.03643833564280787
0.35708510313447067,0.03656765660726313
0.35725811803094665,0.03660631246689886
0.3578398849607136,0.03673833177526836
0.35819972185377846,0.03682186587434942
0.3589382312517906,0.03699366777933609
0.35914899738294154,0.03704284977241254
0.3594699454949125,0.03711784482463635
0.36183026357727227,0.03766993083765553
0.36215121168924325,0.037745161348998475
0.36227819289173363,0.03777500244498166
0.3643934406290243,0.0382761788153385
0.36497520755879126,0.0384142229196944
0.3650452658075121,0.03843097257855934
0.3651882800913972,0.038465231411379475
0.3658675553253448,0.03862829003654028
0.36710303509840697,0.038925780169710156
0.37001138993946464,0.03962760923426874
0.3700774897740242,0.03964356650400892
0.37036697011682257,0.03971379182979347
0.3709487370465896,0.039854993430886075
0.37306398478388025,0.04037320343022743
0.37318308759466173,0.04040271902925539
0.3739011846440502,0.040581590665996814
0.37448295157381717,0.04072753151679517
0.37467215998277126,0.040775317487076794
0.37474221823149206,0.04079307262215574
0.3748613210422736,0.040823569281567315
0.3752820512241901,0.040931357136378646
0.3754011540349716,0.040961966541255834
0.37565428420370744,0.0410271755506404
0.379647895162133,0.042056460415509964
0.3836415061205586,0.04308574528037953
0.3841268244719684,0.043211028040684364
0.38433759060311934,0.04326562522732443
0.3853735465073263,0.04353543593569684
0.3855951622944336,0.04359323337484584
0.3859889203346893,0.04369706075262545
0.3861781287436434,0.04374716670291608
0.38829337648093404,0.04430885534499911
0.39065369456329374,0.04494064963327849
0.390686714718061,0.04494951164148593
0.39089748084921194,0.04500684613229976
0.3911520622146563,0.04507617342044671
0.39151189910772116,0.04517455304162281
0.3945046106178054,0.045996508153878436
0.3957400903908675,0.04633762198960482
0.3959292987998215,0.04639004072960556
0.3966603202202592,0.04659407934787068
0.39739134164069684,0.04679811796613581
0.397612937074607,0.046860057678863434
0.4016065480330326,0.04797710080405604
0.40218831496279955,0.04814001123228993
0.4031667819120872,0.048414124644003326
0.4034877300240582,0.04850412085606197
0.4037093458111655,0.048566387732776294
0.4058245935484562,0.049161838801715964
0.40599760844493216,0.04921065510209968
0.40603465465593463,0.049221109098651364
0.40721876974380317,0.049556270034962095
0.40731380956323576,0.04958322641268922
0.4082922765125234,0.04986123452190453
0.4088740434422904,0.050026838897415354
0.4104018246384826,0.05046227815184753
0.4106125907696336,0.050522417708931934
0.41101146255067184,0.05063665019798281
0.41174997194868396,0.05084835447645738
0.41200310211741975,0.050920953465351707
0.4122576834828641,0.05099420667154768
0.4122907036376314,0.05100375370026611
0.4123277498486338,0.05101447401757981
0.4128067220794948,0.05115370143838898
0.41306206820256974,0.051227968663496666
0.4141654020954899,0.05154926010484532
0.41534951718335844,0.0518966864045993
0.4157309063630964,0.05200874201574778
0.41615163654501297,0.05213328204547261
0.41637325233212025,0.05219898509430013
0.4165948681192275,0.05226468814312764
0.41871011585651824,0.05289182517832257
0.4188292186672997,0.052927139759612114
0.419082787156674,0.05300232408961843
0.4192719955656281,0.05305877052805518
0.41948276169677906,0.05312195270954999
0.42006452862654603,0.05329735666111846
0.4202861240604562,0.05336424237011142
0.42066751324019414,0.05347956995058397
0.4209220946056385,0.053557101153083306
0.4212148051280312,0.05364638093132307
0.4237509009473731,0.054422264143133746
0.4240054823128175,0.05450027169268427
0.42403850246758473,0.05451038978113382
0.4245174746984457,0.054657286876591785
0.4248384228104167,0.054755961368072745
0.4254201897401837,0.05493546210476535
0.42567477110562807,0.05501421510404301
0.4258295896078195,0.05506215932699597
0.4260831580971938,0.055141217771146375
0.42656213032805484,0.05529059541476384
0.4267513387370089,0.05534961349386807
0.42886658647429954,0.05601037732317355
0.4291201549636739,0.05608963736389289
0.4293747363291182,0.05616967111826512
0.42985370855997923,0.056320577223078254
0.4310891883330414,0.05671014985488036
0.4321925222259615,0.05705833313314749
0.4323480935844348,0.057107782301860435
0.43260343970750975,0.05718927067130783
0.43413122090370193,0.05767843412024718
0.4344405454017037,0.05777750136493392
0.4347483014215895,0.05787668263869356
0.43774101293167367,0.05884125669239989
0.4380503374296754,0.05894099282342768
0.43817731863216575,0.05898208930114864
0.439705099828358,0.05947693641171719
0.4403843750623056,0.05969823198951201
0.44063895642775,0.05978139551273796
0.440859316040971,0.05985344815138104
0.4410023303248561,0.059900389324328236
0.4410973701442887,0.05993158812348026
0.44207583709357634,0.060252794943272195
0.4423269785853412,0.06033529194370713
0.4425500632841108,0.06040865795634173
0.4427392716930649,0.060471187093005786
0.44277229184783207,0.06048211410690696
0.4428053120025993,0.06049304112080814
0.44283833215736657,0.06050396813470932
0.4432197213371045,0.06063032272929602
0.44391828455231147,0.06086243973243094
0.4441074929612655,0.060925480080217274
0.44534297273432766,0.06133772486049087
0.4457802206061034,0.06148392576900743
0.44647878382131034,0.06171767250616007
0.44695775605217136,0.06187808722609079
0.44717937183927864,0.06195238299110651
0.447306353041769,0.06199495290773918
0.44751711917292,0.062065636323588344
0.4476121589923525,0.06209752177602039
0.4487962740802211,0.0624947899949963
0.4489692889766971,0.06255283866612603
0.44912346826129074,0.0626046394755972
0.44937881438436567,0.06269047811782087
0.4496881388823674,0.06279536265946357
0.45016498746224737,0.06295712328893323
0.4502020336732498,0.06296974841854291
0.45058342285298775,0.06310000039787349
0.450616443007755,0.06311131641120964
0.45109541523861596,0.06327585565743721
0.4511360865236398,0.06328988943875967
0.4518346497388468,0.06353324352921817
0.4519007495734063,0.06355633470431311
0.45193376972817356,0.06356787966359229
0.4519667898829408,0.06357942462287146
0.45203917772468477,0.0636048657166569
0.4525160263045647,0.06377371945208689
0.4534944932538524,0.06412275231206989
0.4535595270493281,0.06414598651317349
0.45359254720409536,0.06415781494882115
0.4536875870235279,0.06419197754965099
0.4540509364696877,0.06432284263809451
0.45616618420697835,0.06508867895845963
0.4576939654031706,0.06564797450854759
0.4578491751840128,0.06570490653862245
0.4583281474148738,0.06588109650778326
0.4583565617242016,0.06589158838898317
0.4585013146799528,0.06594504574249561
0.459306741965359,0.06624249560921971
0.45942883861432887,0.06628792741682484
0.4599078108451899,0.06646634418505179
0.46012940627910004,0.06654949361173353
0.46018164014666085,0.06656930607236143
0.4604019997598819,0.06665294593963664
0.4604680995944414,0.06667807828464217
0.4614465665437291,0.06705022373441341
0.46214512975893607,0.06731602778681818
0.46239869824831037,0.06741255111118742
0.4624357444593128,0.06742666138996452
0.46247279067031527,0.06744077166874163
0.4625098368813177,0.06745488194751872
0.4625174506731495,0.06745778517516017
0.4625250644649812,0.06746068840280163
0.46283438896298296,0.06757864923312067
0.46298996032145623,0.0676381979270849
0.46357172725122325,0.06786098178059985
0.4636047474059905,0.06787366090373975
0.46381551353714146,0.06795460842254257
0.4640262796682924,0.0680355559413454
0.46472484288349936,0.06830507985366131
0.464879022168093,0.06836467063640826
0.465052037064569,0.06843166796976384
0.46513385691708964,0.06846343284621019
0.46724910465438035,0.06928593904028069
