DEMAND_ID,facility_id,time_min,distance_m,facility_id_foot,time_min_foot,departamento_x,facility_id_bike,time_min_bike,departamento_y,ratio_foot_car,ratio_bike_car,cambia_establecimiento_auto_vs_pie
564,365,14.397341851969163,14297.687503650444,365.0,190.63583338200587,JUNIN,365.0,61.27580358707332,JUNIN,13.241043752526588,4.256049777597832,0.0
566,519,124.81800076741695,93116.579130756,519.0,1256.4792566133087,JUNIN,519.0,399.0710534175255,JUNIN,10.066490801712197,3.1972235652223393,0.0
568,520,55.96467590868386,38571.76555434484,520.0,514.2902073912644,JUNIN,520.0,165.30756666147784,JUNIN,9.189550355485283,2.953784042834555,0.0
569,8653,48.11680212868452,34232.13413576918,8653.0,461.11043032689685,JUNIN,8653.0,146.7091462961536,JUNIN,9.583147880312039,3.0490211278752852,0.0
570,27857,27.26072133431508,28506.493138521004,27857.0,379.9847294798647,JUNIN,27857.0,122.17068487937574,JUNIN,13.938909569555298,4.481564643177307,0.0
573,25383,76.3308596465375,48277.64099737399,753.0,628.5374518384995,JUNIN,753.0,199.6450756924304,JUNIN,8.234381936074671,2.615522432433219,1.0
574,4370,30.11468209904429,23502.55053002549,4370.0,315.1001129200966,LAMBAYEQUE,4370.0,100.72521655725208,LAMBAYEQUE,10.463338509892372,3.3447212301951765,0.0
575,25383,105.61167489688425,96691.24096531863,25383.0,1248.6324574007847,JUNIN,25383.0,401.3306085433081,JUNIN,11.822863889053062,3.800059121637395,0.0
577,519,16.397331951491473,12284.543738360024,519.0,166.24067257403385,JUNIN,519.0,52.64804459297153,JUNIN,10.138275730821737,3.210768968312723,0.0
579,4370,27.433497110184362,27201.35633473545,4370.0,362.6847511298059,LAMBAYEQUE,4370.0,116.57724143458047,LAMBAYEQUE,13.220507384571231,4.24944880218361,0.0
580,27857,8.126101152122768,7660.801674043369,27857.0,102.14402232057826,JUNIN,27857.0,32.832007174471585,JUNIN,12.569868428710778,4.040314852085607,0.0
584,340,64.79760097003489,39371.93969238617,340.0,524.9591958984822,JUNIN,340.0,168.73688439594076,JUNIN,8.1015220940239,2.6040606730791116,0.0
585,519,46.920555709069546,38367.24528928664,519.0,511.56327052382187,JUNIN,519.0,164.4310512397999,JUNIN,10.902753873926068,3.504456602333379,0.0
587,308,20.24566618650472,21450.44643979582,308.0,278.5722911049643,JUNIN,308.0,89.47945049092688,JUNIN,13.7596011185176,4.41968417668428,0.0
590,11129,17.82254848813738,16029.6736214397,30057.0,208.573838807863,LAMBAYEQUE,30057.0,67.0415910453845,LAMBAYEQUE,11.702806641075432,3.7616164203456717,1.0
592,8653,30.200057047375616,28771.50047749045,8653.0,383.6200063665395,JUNIN,8653.0,123.3064306178162,JUNIN,12.702625222354541,4.082986678613958,0.0
593,8653,1.7363015070550754,1547.836984746587,8653.0,20.63782646328783,JUNIN,8653.0,6.633587077485372,JUNIN,11.886084518979342,3.820527166814787,0.0
594,11020,2.4767730949650018,1389.3168621322736,11020.0,18.033987973509298,LAMBAYEQUE,11020.0,5.9542151234240315,LAMBAYEQUE,7.281243489833746,2.404021238573802,0.0
595,520,28.529974794909776,22229.17816833104,520.0,291.0094690356671,JUNIN,520.0,94.34085502186866,JUNIN,10.200130603956511,3.3067275979052266,0.0
596,11020,6.105465655817667,4426.86050512075,11020.0,59.123625900769184,LAMBAYEQUE,11020.0,18.972259307660362,LAMBAYEQUE,9.683720986036915,3.107422165184471,0.0
597,365,29.4414409393346,27591.33103175047,365.0,365.41818886830123,JUNIN,365.0,118.24856156464485,JUNIN,12.411695121215761,4.016398579414006,0.0
598,20274,110.49513093396075,68179.77948803236,20274.0,909.65353495297,LORETO,20274.0,292.19905494871006,LORETO,8.232521444738044,2.644451863886633,0.0
599,442,11.769345671605294,6228.332792272239,442.0,85.70380424964873,JUNIN,442.0,26.692854824023883,JUNIN,7.281951489998089,2.26799820217899,0.0
