DEMAND_ID,UBIGEO,DISTRITO,PROVINCIA,DEPARTAMENTO,POBLACION_CP,ES_URBANO,time_min_car,ALCANZABLE
0,120206,COMAS,CONCEPCION,JUNIN,134.95555555555555,False,70.40609449574427,True
1,160107,NAPO,MAYNAS,LORETO,371.00000000000006,False,,False
2,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,60.571969467355565,True
3,120433,YAULI,JAUJA,JUNIN,108.66666666666667,False,10.91234508705475,True
4,120604,MAZAMARI,SATIPO,JUNIN,1065.8032786885246,False,26.46631356956053,True
5,120112,COLCA,HUANCAYO,JUNIN,159.0769230769231,False,78.05663409568147,True
6,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,125.22145394278101,True
7,120306,VITOC,CHANCHAMAYO,JUNIN,96.33333333333333,False,28.451501394055075,True
8,140309,PACORA,LAMBAYEQUE,LAMBAYEQUE,429.3529411764706,False,36.59847405459023,True
9,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,48.11680212868452,True
10,160402,PEBAS,MARISCAL RAMON CASTILLA,LORETO,346.1372549019608,False,,False
11,120127,QUICHUAY,HUANCAYO,JUNIN,193.88888888888886,False,16.62811877386506,True
12,120706,PALCA,TARMA,JUNIN,223.4,False,59.6310654927146,True
13,160401,RAMON CASTILLA,MARISCAL RAMON CASTILLA,LORETO,595.7142857142858,False,,False
14,160605,SARAYACU,UCAYALI,LORETO,676.5200000000001,False,,False
15,120802,CHACAPALPA,YAULI,JUNIN,10.352941176470587,False,30.87234070422402,True
16,140115,SAÑA,CHICLAYO,LAMBAYEQUE,885.5,False,50.07020333018491,True
17,120305,SAN RAMON,CHANCHAMAYO,JUNIN,746.7567567567568,False,26.160626768224407,True
18,160603,PADRE MARQUEZ,UCAYALI,LORETO,564.3571428571429,False,,False
19,160701,BARRANCA,DATEM DEL MARAÑON,LORETO,379.5405405405405,False,,False
20,120418,MOLINOS,JAUJA,JUNIN,89.52941176470588,False,22.627353680264253,True
21,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,96.45057935793186,True
22,140109,NUEVA ARICA,CHICLAYO,LAMBAYEQUE,582.75,False,68.82093490769692,True
23,120205,COCHAS,CONCEPCION,JUNIN,146.41666666666669,False,70.40609449574427,True
24,140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,302.5576923076923,False,154.22279963934523,True
25,120909,YANACANCHA,CHUPACA,JUNIN,65.68518518518518,False,,False
26,140306,MORROPE,LAMBAYEQUE,LAMBAYEQUE,1282.5675675675675,False,32.70349884135969,True
27,120201,CONCEPCION,CONCEPCION,JUNIN,2144.285714285714,False,6.2515563678995605,True
28,120302,PERENE,CHANCHAMAYO,JUNIN,902.7325581395348,False,43.51964375702199,True
29,160802,ROSA PANDURO,PUTUMAYO,LORETO,82.77777777777777,False,,False
30,120502,CARHUAMAYO,JUNIN,JUNIN,228.47058823529414,False,49.91061695560102,True
31,120703,HUARICOLCA,TARMA,JUNIN,295.5454545454545,False,33.26030787572207,True
32,140304,JAYANCA,LAMBAYEQUE,LAMBAYEQUE,601.3000000000001,False,48.42880576286647,True
33,120810,YAULI,YAULI,JUNIN,113.62222222222222,False,16.692535973141677,True
34,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,14.96513235625091,True
35,140110,OYOTUN,CHICLAYO,LAMBAYEQUE,449.0454545454545,False,96.26561275981443,True
36,120433,YAULI,JAUJA,JUNIN,108.66666666666667,False,8.290679710705325,True
37,140307,MOTUPE,LAMBAYEQUE,LAMBAYEQUE,749.5833333333334,False,71.45438669110297,True
38,120809,SUITUCANCHA,YAULI,JUNIN,15.599999999999998,False,77.65886747030407,True
39,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,46.92692466545157,True
40,120708,SAN PEDRO DE CAJAS,TARMA,JUNIN,153.21621621621622,False,35.81406042208007,True
41,120405,CANCHAYLLO,JAUJA,JUNIN,118.42857142857143,False,105.19694947233806,True
42,120105,CHACAPAMPA,HUANCAYO,JUNIN,67.5,False,96.78069213116312,True
43,120108,CHONGOS ALTO,HUANCAYO,JUNIN,33.475,False,104.79350912150122,True
44,120802,CHACAPALPA,YAULI,JUNIN,10.352941176470587,False,30.87234070422402,True
45,160106,MAZAN,MAYNAS,LORETO,379.9189189189189,False,,False
46,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,29.94514452209522,True
47,140201,FERREÑAFE,FERREÑAFE,LAMBAYEQUE,1710.4285714285716,False,22.364813395573673,True
48,120414,LLOCLLAPAMPA,JAUJA,JUNIN,125.125,False,26.924626517980297,True
49,140120,TUMAN,CHICLAYO,LAMBAYEQUE,2362.538461538462,False,22.560948181885298,True
50,120804,MARCAPOMACOCHA,YAULI,JUNIN,14.252747252747252,False,81.10145221687232,True
51,140107,LAGUNAS,CHICLAYO,LAMBAYEQUE,549.2631578947369,False,49.054735353341286,True
52,160703,MANSERICHE,DATEM DEL MARAÑON,LORETO,396.55555555555554,False,,False
53,140202,CAÑARIS,FERREÑAFE,LAMBAYEQUE,528.1071428571429,False,161.1791940944475,True
54,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,56.70372131822157,True
55,160601,CONTAMANA,UCAYALI,LORETO,638.5909090909091,False,,False
56,120206,COMAS,CONCEPCION,JUNIN,134.95555555555555,False,61.323115959430865,True
57,120121,HUAYUCACHI,HUANCAYO,JUNIN,2166.25,False,6.2528288690836265,True
58,120601,SATIPO,SATIPO,JUNIN,650.0597014925373,False,64.12860013125638,True
59,160804,YAGUAS,PUTUMAYO,LORETO,113.8181818181818,False,,False
60,120709,TAPO,TARMA,JUNIN,404.8666666666666,False,62.58372817301481,True
61,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,34.724275734433654,True
62,160403,YAVARI,MARISCAL RAMON CASTILLA,LORETO,362.55555555555554,False,,False
63,120408,HUAMALI,JAUJA,JUNIN,452.25000000000006,False,11.073358416518563,True
64,120105,CHACAPAMPA,HUANCAYO,JUNIN,67.5,False,88.35478444966357,True
65,120805,MOROCOCHA,YAULI,JUNIN,284.1333333333333,False,19.15150881764214,True
66,160105,LAS AMAZONAS,MAYNAS,LORETO,283.59999999999997,False,,False
67,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,7.421569075515533,True
68,120501,JUNIN,JUNIN,JUNIN,96.85714285714286,False,18.745944629574257,True
69,140306,MORROPE,LAMBAYEQUE,LAMBAYEQUE,1282.5675675675675,False,9.579628344980927,True
70,140309,PACORA,LAMBAYEQUE,LAMBAYEQUE,429.3529411764706,False,32.390045325397004,True
71,120108,CHONGOS ALTO,HUANCAYO,JUNIN,33.475,False,,False
72,120127,QUICHUAY,HUANCAYO,JUNIN,193.88888888888886,False,52.93857559736872,True
73,120134,SICAYA,HUANCAYO,JUNIN,907.3333333333333,True,9.714567295164777,True
74,160402,PEBAS,MARISCAL RAMON CASTILLA,LORETO,346.1372549019608,False,,False
75,160106,MAZAN,MAYNAS,LORETO,379.9189189189189,False,,False
76,140308,OLMOS,LAMBAYEQUE,LAMBAYEQUE,437.7578947368421,False,108.63117935388715,True
77,160506,PUINAHUA,REQUENA,LORETO,617.0,False,,False
78,160106,MAZAN,MAYNAS,LORETO,379.9189189189189,False,,False
79,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,47.09973834232328,True
80,120806,PACCHA,YAULI,JUNIN,58.89285714285714,False,21.31381694429214,True
81,120504,ULCUMAYO,JUNIN,JUNIN,93.27419354838709,False,77.68708645249527,True
82,160108,PUNCHANA,MAYNAS,LORETO,3038.7419354838707,False,,False
83,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,38.3049046543892,True
84,140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,302.5576923076923,False,160.96898927674124,True
85,120808,SANTA ROSA DE SACCO,YAULI,JUNIN,743.7857142857143,False,25.4859306661947,True
86,120401,JAUJA,JAUJA,JUNIN,2422.6666666666665,False,2.2233727893782516,True
87,160605,SARAYACU,UCAYALI,LORETO,676.5200000000001,False,,False
88,120431,SINCOS,JAUJA,JUNIN,307.0,False,35.97350367176547,True
89,120604,MAZAMARI,SATIPO,JUNIN,1065.8032786885246,False,21.1423951193966,True
90,160202,BALSAPUERTO,ALTO AMAZONAS,LORETO,311.0689655172414,False,,False
91,160701,BARRANCA,DATEM DEL MARAÑON,LORETO,379.5405405405405,False,,False
92,120119,HUANCAN,HUANCAYO,JUNIN,3624.0,False,6.0865087484307185,True
93,120402,ACOLLA,JAUJA,JUNIN,555.0,False,25.650225367771796,True
94,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,55.1598206756408,True
95,160705,PASTAZA,DATEM DEL MARAÑON,LORETO,138.2127659574468,False,,False
96,120427,RICRAN,JAUJA,JUNIN,48.96874999999999,False,,False
97,160301,NAUTA,LORETO,LORETO,567.2407407407408,False,,False
98,120804,MARCAPOMACOCHA,YAULI,JUNIN,14.252747252747252,False,87.32197057245043,True
99,120108,CHONGOS ALTO,HUANCAYO,JUNIN,33.475,False,124.65495458200903,True
100,120607,RIO NEGRO,SATIPO,JUNIN,650.0,False,23.55287220310157,True
101,120431,SINCOS,JAUJA,JUNIN,307.0,False,31.62448655692876,True
102,160602,INAHUAYA,UCAYALI,LORETO,687.75,False,,False
103,160702,CAHUAPANAS,DATEM DEL MARAÑON,LORETO,278.6774193548387,False,,False
104,160501,REQUENA,REQUENA,LORETO,1107.2857142857142,False,,False
105,120128,QUILCAS,HUANCAYO,JUNIN,152.42857142857142,False,39.19624793496734,True
106,120214,SAN JOSE DE QUERO,CONCEPCION,JUNIN,254.41666666666669,False,,False
107,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,72.76857116308507,True
108,120604,MAZAMARI,SATIPO,JUNIN,1065.8032786885246,False,31.420719693907426,True
109,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,27.782281592314604,True
110,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,8.174961102213445,True
111,160706,ANDOAS,DATEM DEL MARAÑON,LORETO,221.87931034482762,False,,False
112,160304,TROMPETEROS,LORETO,LORETO,533.1428571428572,False,,False
113,160601,CONTAMANA,UCAYALI,LORETO,638.5909090909091,False,,False
114,120601,SATIPO,SATIPO,JUNIN,650.0597014925373,False,4.942787533678307,True
115,120403,APATA,JAUJA,JUNIN,83.34693877551021,False,51.85340922387684,True
116,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,140.15303286513858,True
117,160106,MAZAN,MAYNAS,LORETO,379.9189189189189,False,,False
118,120128,QUILCAS,HUANCAYO,JUNIN,152.42857142857142,False,51.99574066163288,True
119,160303,TIGRE,LORETO,LORETO,279.48387096774195,False,,False
120,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,52.59832061380949,True
121,160705,PASTAZA,DATEM DEL MARAÑON,LORETO,138.2127659574468,False,,False
122,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,50.82178836659327,True
123,120124,PARIAHUANCA,HUANCAYO,JUNIN,174.75757575757575,False,85.24601786738714,True
124,140305,MOCHUMI,LAMBAYEQUE,LAMBAYEQUE,778.68,False,16.960442908883515,True
125,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,155.5182429482875,True
126,120206,COMAS,CONCEPCION,JUNIN,134.95555555555555,False,78.36853302785869,True
127,120604,MAZAMARI,SATIPO,JUNIN,1065.8032786885246,False,64.6682974909745,True
128,140111,PICSI,CHICLAYO,LAMBAYEQUE,1423.5714285714287,False,13.03584368798633,True
129,160511,YAQUERANA,REQUENA,LORETO,237.69230769230768,False,,False
130,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,,False
131,120433,YAULI,JAUJA,JUNIN,108.66666666666667,False,15.54150779149941,True
132,160706,ANDOAS,DATEM DEL MARAÑON,LORETO,221.87931034482762,False,,False
133,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,9.608221329723662,True
134,160202,BALSAPUERTO,ALTO AMAZONAS,LORETO,311.0689655172414,False,64.38961033965003,True
135,160105,LAS AMAZONAS,MAYNAS,LORETO,283.59999999999997,False,,False
136,120704,HUASAHUASI,TARMA,JUNIN,296.11538461538464,False,182.70989071359344,True
137,140109,NUEVA ARICA,CHICLAYO,LAMBAYEQUE,582.75,False,75.7010915055446,True
138,120301,CHANCHAMAYO,CHANCHAMAYO,JUNIN,654.3684210526316,False,1.9660160754321103,True
139,120124,PARIAHUANCA,HUANCAYO,JUNIN,174.75757575757575,False,148.07771392365908,True
140,140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,302.5576923076923,False,90.77815463990036,True
141,120810,YAULI,YAULI,JUNIN,113.62222222222222,False,20.866585928470794,True
142,120909,YANACANCHA,CHUPACA,JUNIN,65.68518518518518,False,91.28328457874645,True
143,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,44.46791689804456,True
144,140308,OLMOS,LAMBAYEQUE,LAMBAYEQUE,437.7578947368421,False,92.6723536471856,True
145,120504,ULCUMAYO,JUNIN,JUNIN,93.27419354838709,False,48.64233728575464,True
146,140206,PUEBLO NUEVO,FERREÑAFE,LAMBAYEQUE,1047.6153846153848,False,25.904219122459082,True
147,160103,FERNANDO LORES,MAYNAS,LORETO,349.93220338983053,False,,False
148,160402,PEBAS,MARISCAL RAMON CASTILLA,LORETO,346.1372549019608,False,,False
149,120501,JUNIN,JUNIN,JUNIN,96.85714285714286,False,27.622542848636883,True
150,120501,JUNIN,JUNIN,JUNIN,96.85714285714286,False,10.017044294362343,True
151,120704,HUASAHUASI,TARMA,JUNIN,296.11538461538464,False,93.31265419787348,True
152,120504,ULCUMAYO,JUNIN,JUNIN,93.27419354838709,False,90.82742103794536,True
153,120302,PERENE,CHANCHAMAYO,JUNIN,902.7325581395348,False,53.292852641609464,True
154,140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,302.5576923076923,False,152.10316385287825,True
155,120101,HUANCAYO,HUANCAYO,JUNIN,7439.062500000001,False,4.68702806490547,True
156,140117,PATAPO,CHICLAYO,LAMBAYEQUE,1343.7058823529412,False,30.700570591288393,True
157,140103,ETEN,CHICLAYO,LAMBAYEQUE,1766.5,False,18.68315337836466,True
158,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,46.02062338542541,True
159,120116,HUACRAPUQUIO,HUANCAYO,JUNIN,212.33333333333334,False,13.236344245360158,True
160,120806,PACCHA,YAULI,JUNIN,58.89285714285714,True,11.143209573471653,True
161,120403,APATA,JAUJA,JUNIN,83.34693877551021,False,20.95098403751811,True
162,120406,CURICACA,JAUJA,JUNIN,164.5,False,47.027125809199056,True
163,160105,LAS AMAZONAS,MAYNAS,LORETO,283.59999999999997,False,,False
164,120117,HUALHUAS,HUANCAYO,JUNIN,1543.3333333333333,False,12.40007664658017,True
165,160705,PASTAZA,DATEM DEL MARAÑON,LORETO,138.2127659574468,False,,False
166,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,46.58091323164247,True
167,120206,COMAS,CONCEPCION,JUNIN,134.95555555555555,False,64.5365858826141,True
168,160404,SAN PABLO,MARISCAL RAMON CASTILLA,LORETO,575.0,False,,False
169,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,58.02462961829061,True
170,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,42.97834355275424,True
171,120809,SUITUCANCHA,YAULI,JUNIN,15.599999999999998,False,66.06740537562614,True
172,140102,CHONGOYAPE,CHICLAYO,LAMBAYEQUE,724.0400000000001,False,60.58111583885515,True
173,120702,ACOBAMBA,TARMA,JUNIN,849.125,False,14.903950990173566,True
174,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,11.775723355543896,True
175,140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,302.5576923076923,False,172.02555968683197,True
176,140307,MOTUPE,LAMBAYEQUE,LAMBAYEQUE,749.5833333333334,False,45.52989454934581,True
177,140110,OYOTUN,CHICLAYO,LAMBAYEQUE,449.0454545454545,False,93.0196379009476,True
178,120133,SAPALLANGA,HUANCAYO,JUNIN,858.6,False,13.42150962341813,True
179,120301,CHANCHAMAYO,CHANCHAMAYO,JUNIN,654.3684210526316,False,39.44778931227229,True
180,160305,URARINAS,LORETO,LORETO,293.6538461538462,False,,False
181,120802,CHACAPALPA,YAULI,JUNIN,10.352941176470587,False,39.16465013878331,True
182,160305,URARINAS,LORETO,LORETO,293.6538461538462,False,,False
183,120112,COLCA,HUANCAYO,JUNIN,159.0769230769231,False,36.578986424247674,True
184,140110,OYOTUN,CHICLAYO,LAMBAYEQUE,449.0454545454545,False,94.0391583218047,True
185,140304,JAYANCA,LAMBAYEQUE,LAMBAYEQUE,601.3000000000001,False,73.08750361419895,True
186,120501,JUNIN,JUNIN,JUNIN,96.85714285714286,False,3.3681691698200695,True
187,140106,LA VICTORIA,CHICLAYO,LAMBAYEQUE,6204.599999999999,False,3.478529023864785,True
188,120804,MARCAPOMACOCHA,YAULI,JUNIN,14.252747252747252,False,89.81410118239974,True
189,160105,LAS AMAZONAS,MAYNAS,LORETO,283.59999999999997,False,,False
190,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,523.8215702288026,True
191,160104,INDIANA,MAYNAS,LORETO,363.64516129032256,False,,False
192,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,86.62026919951069,True
193,160601,CONTAMANA,UCAYALI,LORETO,638.5909090909091,False,,False
194,120601,SATIPO,SATIPO,JUNIN,650.0597014925373,False,1.533136906417252,True
195,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,87.45847529978042,True
196,120302,PERENE,CHANCHAMAYO,JUNIN,902.7325581395348,False,53.383687970367355,True
197,120909,YANACANCHA,CHUPACA,JUNIN,65.68518518518518,False,97.5131462346652,True
198,140111,PICSI,CHICLAYO,LAMBAYEQUE,1423.5714285714287,False,14.025541685719379,True
199,120608,RIO TAMBO,SATIPO,JUNIN,729.2738095238095,False,,False
200,120207,HEROINAS TOLEDO,CONCEPCION,JUNIN,119.30000000000001,False,15.611567772090464,True
201,120402,ACOLLA,JAUJA,JUNIN,555.0,False,8.936571401412788,True
202,140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,302.5576923076923,False,156.15650175317745,True
203,140308,OLMOS,LAMBAYEQUE,LAMBAYEQUE,437.7578947368421,False,154.8846230016563,True
204,140307,MOTUPE,LAMBAYEQUE,LAMBAYEQUE,749.5833333333334,False,75.14543162346632,True
205,120502,CARHUAMAYO,JUNIN,JUNIN,228.47058823529414,False,46.920555709069546,True
206,160701,BARRANCA,DATEM DEL MARAÑON,LORETO,379.5405405405405,False,,False
207,160703,MANSERICHE,DATEM DEL MARAÑON,LORETO,396.55555555555554,False,,False
208,160205,JEBEROS,ALTO AMAZONAS,LORETO,272.65000000000003,False,,False
209,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,11.003453460839923,True
210,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,7.793659530289413,True
211,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,27.755660355890942,True
212,160702,CAHUAPANAS,DATEM DEL MARAÑON,LORETO,278.6774193548387,False,,False
213,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,49.5576414857473,True
214,160501,REQUENA,REQUENA,LORETO,1107.2857142857142,False,,False
215,160509,TAPICHE,REQUENA,LORETO,207.5,False,,False
216,120305,SAN RAMON,CHANCHAMAYO,JUNIN,746.7567567567568,False,5.917147623277254,True
217,120106,CHICCHE,HUANCAYO,JUNIN,112.625,False,49.801679924017634,True
218,140108,MONSEFU,CHICLAYO,LAMBAYEQUE,1404.9565217391305,False,10.672142767931105,True
219,160404,SAN PABLO,MARISCAL RAMON CASTILLA,LORETO,575.0,False,,False
220,120214,SAN JOSE DE QUERO,CONCEPCION,JUNIN,254.41666666666669,False,62.71663453026267,True
221,140307,MOTUPE,LAMBAYEQUE,LAMBAYEQUE,749.5833333333334,False,71.45438669110297,True
222,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,70.17583185871278,True
223,120403,APATA,JAUJA,JUNIN,83.34693877551021,False,34.214786826870366,True
224,120801,LA OROYA,YAULI,JUNIN,349.3611111111111,False,1.0763341997317277,True
225,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,35.443968452611216,True
226,160113,SAN JUAN BAUTISTA,MAYNAS,LORETO,3236.38,False,46.349202129018664,True
227,140102,CHONGOYAPE,CHICLAYO,LAMBAYEQUE,724.0400000000001,False,50.0840802761359,True
228,120134,SICAYA,HUANCAYO,JUNIN,907.3333333333333,False,10.925713230757541,True
229,120602,COVIRIALI,SATIPO,JUNIN,372.4705882352941,False,16.1254923980974,True
230,120805,MOROCOCHA,YAULI,JUNIN,284.1333333333333,False,24.89952135781038,True
231,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,38.825414346908744,True
232,140118,POMALCA,CHICLAYO,LAMBAYEQUE,2870.1111111111113,False,8.140247257691204,True
233,120504,ULCUMAYO,JUNIN,JUNIN,93.27419354838709,False,55.03400943749063,True
234,120127,QUICHUAY,HUANCAYO,JUNIN,193.88888888888886,False,33.985271387409355,True
235,160603,PADRE MARQUEZ,UCAYALI,LORETO,564.3571428571429,False,,False
236,120302,PERENE,CHANCHAMAYO,JUNIN,902.7325581395348,False,33.86063672015329,True
237,160305,URARINAS,LORETO,LORETO,293.6538461538462,False,,False
238,120804,MARCAPOMACOCHA,YAULI,JUNIN,14.252747252747252,False,109.44217802903218,True
239,140308,OLMOS,LAMBAYEQUE,LAMBAYEQUE,437.7578947368421,False,119.38641257442974,True
240,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,92.79702937579928,True
241,140306,MORROPE,LAMBAYEQUE,LAMBAYEQUE,1282.5675675675675,False,23.004757569093492,True
242,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,2049.0769230769233,False,2.907498751985883,True
243,140101,CHICLAYO,CHICLAYO,LAMBAYEQUE,8778.44117647059,False,2.5297677341729345,True
244,120704,HUASAHUASI,TARMA,JUNIN,296.11538461538464,False,59.246026126683645,True
245,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,1.9613794640488849,True
246,120803,HUAY-HUAY,YAULI,JUNIN,22.333333333333332,False,39.78953768376691,True
247,160705,PASTAZA,DATEM DEL MARAÑON,LORETO,138.2127659574468,False,,False
248,160106,MAZAN,MAYNAS,LORETO,379.9189189189189,False,,False
249,160101,IQUITOS,MAYNAS,LORETO,10790.857142857143,False,0.5447310773180677,True
250,140112,PIMENTEL,CHICLAYO,LAMBAYEQUE,1706.4814814814818,False,5.057213574052825,True
251,120422,PACA,JAUJA,JUNIN,247.0,False,23.413485208814397,True
252,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,163.51855379162163,True
253,120302,PERENE,CHANCHAMAYO,JUNIN,902.7325581395348,False,37.99180055181554,True
254,120304,SAN LUIS DE SHUARO,CHANCHAMAYO,JUNIN,435.0,False,29.257379081499,True
255,120606,PANGOA,SATIPO,JUNIN,618.2346938775511,False,45.13731975944274,True
256,120501,JUNIN,JUNIN,JUNIN,96.85714285714286,False,25.407870950194713,True
257,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,103.12731245351428,True
258,160113,SAN JUAN BAUTISTA,MAYNAS,LORETO,3236.38,False,31.502234253669,True
259,120501,JUNIN,JUNIN,JUNIN,96.85714285714286,False,18.80087010384613,True
260,120804,MARCAPOMACOCHA,YAULI,JUNIN,14.252747252747252,False,56.5518411781955,True
261,160104,INDIANA,MAYNAS,LORETO,363.64516129032256,False,,False
262,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,,False
263,120601,SATIPO,SATIPO,JUNIN,650.0597014925373,False,8.493977792073178,True
264,160305,URARINAS,LORETO,LORETO,293.6538461538462,False,,False
265,140110,OYOTUN,CHICLAYO,LAMBAYEQUE,449.0454545454545,False,79.09483689587793,True
266,160501,REQUENA,REQUENA,LORETO,1107.2857142857142,False,,False
267,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,93.81187946207784,True
268,120707,PALCAMAYO,TARMA,JUNIN,382.92,False,28.7446812256908,True
269,120116,HUACRAPUQUIO,HUANCAYO,JUNIN,212.33333333333334,True,12.274118920591556,True
270,120303,PICHANAQUI,CHANCHAMAYO,JUNIN,1118.71875,False,32.849169802678105,True
271,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,2049.0769230769233,False,2.737474250467153,True
272,160201,YURIMAGUAS,ALTO AMAZONAS,LORETO,1234.1166666666666,False,18.185292650399717,True
273,120101,HUANCAYO,HUANCAYO,JUNIN,7439.062500000001,False,2.8244642114225997,True
274,120607,RIO NEGRO,SATIPO,JUNIN,650.0,False,40.591047388122185,True
275,160601,CONTAMANA,UCAYALI,LORETO,638.5909090909091,False,,False
276,140108,MONSEFU,CHICLAYO,LAMBAYEQUE,1404.9565217391305,False,9.842047606392448,True
277,160108,PUNCHANA,MAYNAS,LORETO,3038.7419354838707,False,,False
278,160106,MAZAN,MAYNAS,LORETO,379.9189189189189,False,,False
279,160503,CAPELO,REQUENA,LORETO,507.1111111111111,False,,False
280,120411,JANJAILLO,JAUJA,JUNIN,68.1,False,31.912105483646126,True
281,160106,MAZAN,MAYNAS,LORETO,379.9189189189189,False,,False
282,160108,PUNCHANA,MAYNAS,LORETO,3038.7419354838707,False,39.28009942853282,True
283,120805,MOROCOCHA,YAULI,JUNIN,284.1333333333333,False,18.206256466947032,True
284,160103,FERNANDO LORES,MAYNAS,LORETO,349.93220338983053,False,,False
285,160601,CONTAMANA,UCAYALI,LORETO,638.5909090909091,False,,False
286,160504,EMILIO SAN MARTIN,REQUENA,LORETO,424.2777777777778,False,,False
287,140202,CAÑARIS,FERREÑAFE,LAMBAYEQUE,528.1071428571429,False,,False
288,120707,PALCAMAYO,TARMA,JUNIN,382.92,False,40.64435068924031,True
289,160102,ALTO NANAY,MAYNAS,LORETO,102.13333333333334,False,,False
290,120806,PACCHA,YAULI,JUNIN,58.89285714285714,False,49.31212749866555,True
291,140116,CAYALTI,CHICLAYO,LAMBAYEQUE,1224.2307692307693,False,50.12975294578467,True
292,120503,ONDORES,JUNIN,JUNIN,23.740259740259738,False,25.630699785265094,True
293,120802,CHACAPALPA,YAULI,JUNIN,10.352941176470587,False,30.87234070422402,True
294,160103,FERNANDO LORES,MAYNAS,LORETO,349.93220338983053,False,,False
295,120405,CANCHAYLLO,JAUJA,JUNIN,118.42857142857143,False,73.45015334974008,True
296,120701,TARMA,TARMA,JUNIN,941.4285714285714,False,2.0072591893892158,True
297,120214,SAN JOSE DE QUERO,CONCEPCION,JUNIN,254.41666666666669,False,39.18091537883453,True
298,120605,PAMPA HERMOSA,SATIPO,JUNIN,454.125,False,41.2575416600384,True
299,160706,ANDOAS,DATEM DEL MARAÑON,LORETO,221.87931034482762,False,,False
300,120114,EL TAMBO,HUANCAYO,JUNIN,6923.458333333333,False,4.7048369938703365,True
301,160706,ANDOAS,DATEM DEL MARAÑON,LORETO,221.87931034482762,False,,False
302,120810,YAULI,YAULI,JUNIN,113.62222222222222,False,49.19603086952533,True
303,120702,ACOBAMBA,TARMA,JUNIN,849.125,False,12.39081718819896,True
304,120607,RIO NEGRO,SATIPO,JUNIN,650.0,False,48.6429034714673,True
305,120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,24.989473684210523,False,110.85415281886657,True
